PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,TEMP_RANGE,FIRE_START_DAY,SEASON_Fall,SEASON_Spring,SEASON_Summer,SEASON_Winter
0.0,21.11111111111111,13.88888888888889,3.2991552,7.222222222222221,True,0,0,1,0
1.5239999999999998,15.555555555555555,10.0,6.2004448,5.555555555555555,True,0,1,0,0
0.0,22.22222222222222,16.11111111111111,3.2008064,6.111111111111111,False,1,0,0,0
0.0,18.33333333333333,11.11111111111111,2.4989536,7.222222222222221,False,0,0,0,1
0.0,18.88888888888889,11.11111111111111,4.001008,7.777777777777779,False,0,1,0,0
0.0,20.55555555555556,16.666666666666668,2.7001216,3.888888888888889,True,0,0,1,0
0.0,16.666666666666668,8.88888888888889,2.7001216,7.777777777777779,False,1,0,0,0
0.0,21.666666666666668,13.333333333333334,3.0979872,8.333333333333334,False,0,0,1,0
0.0,19.444444444444443,13.333333333333334,2.9996384,6.111111111111109,False,0,1,0,0
0.0,17.22222222222222,6.666666666666667,2.4989536,10.555555555555554,False,1,0,0,0
0.0,22.77777777777778,16.666666666666668,3.4019744000000003,6.111111111111111,False,1,0,0,0
0.0,20.0,10.0,2.101088,10.0,False,0,0,0,1
0.0,18.88888888888889,13.88888888888889,2.4006048,5.0,False,1,0,0,0
0.0,24.444444444444443,15.0,3.4019744000000003,9.444444444444445,True,0,1,0,0
7.112,13.88888888888889,8.88888888888889,9.7991168,5.0,False,0,1,0,0
0.0,20.55555555555556,15.0,3.8981888,5.555555555555557,True,0,0,1,0
0.0,25.55555555555556,12.77777777777778,4.202176,12.77777777777778,False,0,1,0,0
0.0,19.444444444444443,12.22222222222222,3.0979872,7.222222222222221,False,0,1,0,0
0.0,28.33333333333333,18.88888888888889,2.7001216,9.444444444444445,True,1,0,0,0
0.0,20.55555555555556,17.22222222222222,2.9996384,3.333333333333336,True,0,1,0,0
0.0,20.0,11.666666666666666,2.4006048,8.333333333333334,False,1,0,0,0
0.0,22.77777777777778,13.88888888888889,3.598672,8.88888888888889,False,0,0,1,0
0.0,23.33333333333333,11.11111111111111,1.6987519999999998,12.22222222222222,False,1,0,0,0
0.0,18.88888888888889,9.444444444444445,3.2991552,9.444444444444445,False,0,1,0,0
0.0,21.666666666666668,13.88888888888889,4.6000416,7.777777777777779,True,1,0,0,0
0.0,29.444444444444443,21.666666666666668,2.4989536,7.777777777777775,True,0,0,1,0
0.0,23.33333333333333,15.555555555555555,2.6017728,7.777777777777777,True,1,0,0,0
0.0,17.22222222222222,15.0,2.4006048,2.222222222222221,True,0,1,0,0
0.0,18.88888888888889,10.555555555555555,6.5983104,8.333333333333334,False,0,1,0,0
0.0,22.22222222222222,18.88888888888889,2.101088,3.333333333333332,False,0,0,1,0
0.0,23.88888888888889,12.77777777777778,2.4989536,11.11111111111111,False,1,0,0,0
0.0,29.444444444444443,17.22222222222222,3.7014912,12.22222222222222,True,0,0,1,0
3.048,16.666666666666668,10.555555555555555,4.0993568,6.1111111111111125,False,0,0,0,1
0.0,19.444444444444443,15.0,3.2008064,4.444444444444443,False,0,1,0,0
0.0,20.55555555555556,16.666666666666668,4.0993568,3.888888888888889,False,1,0,0,0
0.0,22.77777777777778,17.77777777777778,3.598672,5.0,True,0,0,1,0
0.0,24.444444444444443,16.666666666666668,3.79984,7.777777777777775,True,0,0,1,0
0.0,16.666666666666668,7.222222222222222,2.1994368,9.444444444444446,False,0,0,0,1
0.0,21.666666666666668,14.444444444444445,3.0979872,7.222222222222223,False,1,0,0,0
0.0,23.88888888888889,16.666666666666668,2.9012896,7.222222222222221,True,0,0,1,0
0.0,30.55555555555556,18.33333333333333,2.7001216,12.222222222222223,False,1,0,0,0
0.254,17.77777777777778,14.444444444444445,2.2977856,3.333333333333334,False,0,0,0,1
0.0,25.55555555555556,13.333333333333334,2.7001216,12.222222222222223,False,1,0,0,0
0.0,27.22222222222222,18.88888888888889,3.598672,8.333333333333332,True,0,0,1,0
0.0,27.22222222222222,13.88888888888889,2.101088,13.333333333333332,False,0,0,0,1
0.0,28.88888888888889,21.666666666666668,2.9996384,7.222222222222221,True,1,0,0,0
0.0,27.77777777777778,11.666666666666666,1.6004032,16.111111111111114,False,1,0,0,0
0.0,22.22222222222222,15.0,3.4019744000000003,7.222222222222221,True,1,0,0,0
0.0,23.33333333333333,17.77777777777778,3.4019744000000003,5.555555555555554,False,0,0,1,0
0.0,22.77777777777778,16.11111111111111,3.2008064,6.666666666666668,True,1,0,0,0
0.0,16.666666666666668,8.333333333333334,2.9996384,8.333333333333334,False,0,0,0,1
0.0,26.666666666666668,16.11111111111111,2.9996384,10.555555555555555,False,1,0,0,0
0.0,16.11111111111111,11.666666666666666,3.0979872,4.444444444444445,False,0,0,0,1
0.0,23.33333333333333,17.77777777777778,4.0993568,5.555555555555554,True,0,0,1,0
0.0,23.33333333333333,9.444444444444445,2.101088,13.888888888888888,False,0,0,0,1
18.796,15.555555555555555,10.0,3.79984,5.555555555555555,False,0,1,0,0
0.0,17.77777777777778,11.11111111111111,2.7001216,6.666666666666668,False,0,1,0,0
0.0,30.0,18.88888888888889,3.4019744000000003,11.11111111111111,True,0,0,1,0
0.0,28.88888888888889,21.11111111111111,2.7001216,7.777777777777779,True,1,0,0,0
20.574,16.11111111111111,11.666666666666666,4.202176,4.444444444444445,False,0,0,0,1
0.0,16.11111111111111,6.111111111111111,2.7984704,10.0,False,0,0,0,1
0.0,17.22222222222222,6.666666666666667,2.6017728,10.555555555555554,False,0,0,0,1
0.0,19.444444444444443,15.0,3.4019744000000003,4.444444444444443,True,1,0,0,0
0.0,25.0,17.77777777777778,3.0979872,7.222222222222221,True,0,0,1,0
0.0,22.77777777777778,16.666666666666668,4.001008,6.111111111111111,False,0,0,1,0
0.0,23.88888888888889,19.444444444444443,3.598672,4.444444444444446,True,0,0,1,0
0.0,15.555555555555555,11.666666666666666,2.9996384,3.888888888888889,False,1,0,0,0
0.0,25.0,20.55555555555556,2.4989536,4.444444444444443,True,0,0,1,0
0.0,36.66666666666666,17.77777777777778,2.9012896,18.88888888888889,True,1,0,0,0
0.0,16.11111111111111,10.555555555555555,5.4002432,5.555555555555555,False,0,1,0,0
0.0,20.0,12.22222222222222,2.7001216,7.777777777777779,False,0,1,0,0
0.0,15.555555555555555,12.77777777777778,1.6987519999999998,2.777777777777777,False,0,0,0,1
0.0,25.55555555555556,18.88888888888889,3.5003232,6.666666666666668,False,0,0,1,0
0.0,25.0,14.444444444444445,4.3988736,10.555555555555555,False,0,1,0,0
0.0,18.33333333333333,13.333333333333334,3.598672,4.999999999999998,False,0,1,0,0
0.0,20.0,14.444444444444445,3.598672,5.555555555555555,False,0,0,1,0
4.571999999999999,12.22222222222222,8.333333333333334,2.4989536,3.888888888888888,False,0,0,0,1
0.0,24.444444444444443,16.11111111111111,3.2008064,8.333333333333332,True,0,0,1,0
0.0,21.11111111111111,16.11111111111111,3.7014912,5.0,True,0,0,1,0
0.0,23.33333333333333,17.77777777777778,4.202176,5.555555555555554,True,0,0,1,0
0.0,27.77777777777778,20.55555555555556,3.598672,7.222222222222221,False,1,0,0,0
0.0,21.666666666666668,17.22222222222222,3.2008064,4.444444444444446,True,0,0,1,0
0.0,23.33333333333333,16.11111111111111,4.0993568,7.222222222222221,True,0,0,1,0
0.0,21.11111111111111,16.666666666666668,3.5003232,4.444444444444443,True,0,1,0,0
0.0,20.55555555555556,16.11111111111111,3.2991552,4.444444444444446,False,0,1,0,0
0.0,20.0,14.444444444444445,4.3988736,5.555555555555555,False,0,1,0,0
0.0,21.666666666666668,15.555555555555555,4.3005248,6.1111111111111125,False,0,0,1,0
0.0,22.77777777777778,17.77777777777778,2.9996384,5.0,False,0,0,1,0
0.0,26.666666666666668,15.555555555555555,3.598672,11.111111111111112,False,0,1,0,0
0.0,17.22222222222222,12.77777777777778,3.79984,4.444444444444443,False,0,1,0,0
0.0,23.33333333333333,16.11111111111111,3.5003232,7.222222222222221,True,0,0,1,0
1.778,16.11111111111111,9.444444444444445,4.8012096,6.666666666666666,False,0,1,0,0
0.0,17.77777777777778,13.333333333333334,4.001008,4.444444444444445,False,0,1,0,0
0.0,23.88888888888889,16.666666666666668,4.6000416,7.222222222222221,False,1,0,0,0
0.0,26.666666666666668,16.11111111111111,2.9996384,10.555555555555555,True,0,0,1,0
0.0,26.666666666666668,17.77777777777778,3.2008064,8.88888888888889,True,0,0,1,0
0.0,20.0,13.333333333333334,2.9012896,6.666666666666666,False,1,0,0,0
0.0,17.77777777777778,8.333333333333334,4.6000416,9.444444444444445,False,0,1,0,0
0.0,26.666666666666668,20.0,2.9996384,6.666666666666668,True,0,0,1,0
0.0,22.22222222222222,7.777777777777778,2.7001216,14.444444444444445,False,0,0,0,1
0.0,23.33333333333333,16.11111111111111,3.598672,7.222222222222221,True,0,0,1,0
0.0,24.444444444444443,8.333333333333334,1.8015712,16.111111111111107,False,0,0,0,1
0.508,14.444444444444445,10.0,4.3005248,4.444444444444445,False,0,0,0,1
0.0,18.33333333333333,11.11111111111111,5.7981088000000005,7.222222222222221,True,0,1,0,0
0.0,24.444444444444443,10.555555555555555,1.8015712,13.888888888888888,False,0,0,0,1
0.0,22.22222222222222,16.11111111111111,3.5003232,6.111111111111111,True,0,0,1,0
0.0,23.88888888888889,11.11111111111111,1.6004032,12.77777777777778,False,0,0,0,1
0.0,20.0,8.333333333333334,2.7001216,11.666666666666666,False,1,0,0,0
0.0,27.22222222222222,19.444444444444443,3.79984,7.777777777777779,True,0,0,1,0
0.0,24.444444444444443,18.33333333333333,2.4006048,6.111111111111111,True,0,0,1,0
0.0,23.88888888888889,17.77777777777778,3.2991552,6.111111111111111,True,0,0,1,0
0.0,22.77777777777778,15.555555555555555,2.9996384,7.222222222222223,True,1,0,0,0
0.0,19.444444444444443,15.555555555555555,2.1994368,3.888888888888888,False,1,0,0,0
0.0,16.11111111111111,11.666666666666666,3.4019744000000003,4.444444444444445,False,1,0,0,0
0.0,23.88888888888889,16.11111111111111,3.4019744000000003,7.777777777777779,True,0,0,1,0
0.0,23.33333333333333,16.666666666666668,3.2008064,6.666666666666664,True,0,0,1,0
0.0,23.33333333333333,16.666666666666668,3.4019744000000003,6.666666666666664,True,0,0,1,0
0.0,17.22222222222222,10.555555555555555,2.7001216,6.666666666666666,False,1,0,0,0
0.0,16.666666666666668,8.333333333333334,1.5020544,8.333333333333334,False,0,0,0,1
0.0,21.666666666666668,16.666666666666668,2.9012896,5.0,True,0,0,1,0
1.5239999999999998,16.666666666666668,12.77777777777778,3.79984,3.888888888888889,False,0,1,0,0
0.0,23.33333333333333,16.666666666666668,2.7984704,6.666666666666664,False,1,0,0,0
0.0,20.0,15.555555555555555,4.0993568,4.444444444444445,True,0,0,1,0
0.0,25.0,17.77777777777778,2.2977856,7.222222222222221,False,1,0,0,0
0.0,18.33333333333333,11.666666666666666,4.8012096,6.666666666666666,False,0,0,0,1
0.0,20.55555555555556,15.0,3.2991552,5.555555555555557,False,1,0,0,0
0.0,21.11111111111111,13.333333333333334,2.6017728,7.777777777777777,False,0,1,0,0
0.0,20.55555555555556,15.0,2.9996384,5.555555555555557,True,0,0,1,0
0.0,16.11111111111111,12.22222222222222,4.6983904,3.888888888888889,False,0,1,0,0
0.0,21.666666666666668,15.555555555555555,2.7001216,6.1111111111111125,True,1,0,0,0
5.08,15.555555555555555,12.22222222222222,4.0993568,3.333333333333334,False,0,0,0,1
0.0,19.444444444444443,8.88888888888889,2.7984704,10.555555555555554,False,1,0,0,0
0.0,33.333333333333336,18.88888888888889,2.9996384,14.444444444444446,True,1,0,0,0
0.0,26.666666666666668,20.55555555555556,3.4019744000000003,6.111111111111111,True,0,0,1,0
0.0,17.77777777777778,13.88888888888889,3.2991552,3.888888888888889,True,0,1,0,0
0.0,22.22222222222222,17.22222222222222,2.9996384,5.0,True,0,0,1,0
0.0,17.22222222222222,10.555555555555555,3.79984,6.666666666666666,False,0,1,0,0
0.0,18.33333333333333,13.88888888888889,2.7984704,4.444444444444443,False,0,1,0,0
0.0,20.55555555555556,14.444444444444445,3.4019744000000003,6.1111111111111125,False,0,0,1,0
0.0,16.666666666666668,8.88888888888889,2.9012896,7.777777777777779,False,0,1,0,0
0.0,32.22222222222222,16.666666666666668,2.4989536,15.555555555555554,True,1,0,0,0
0.0,16.666666666666668,9.444444444444445,4.5016928,7.222222222222223,False,0,1,0,0
2.032,16.11111111111111,10.0,6.5983104,6.111111111111111,False,1,0,0,0
36.068,15.0,11.11111111111111,4.6000416,3.888888888888889,False,0,0,0,1
0.0,22.77777777777778,11.666666666666666,1.6987519999999998,11.111111111111112,False,0,0,0,1
5.842,18.88888888888889,12.77777777777778,3.4019744000000003,6.111111111111111,False,1,0,0,0
0.0,28.88888888888889,17.77777777777778,3.7014912,11.11111111111111,True,1,0,0,0
0.0,22.22222222222222,11.666666666666666,1.6987519999999998,10.555555555555555,False,1,0,0,0
0.0,22.77777777777778,16.11111111111111,2.6017728,6.666666666666668,False,0,1,0,0
0.0,32.22222222222222,16.11111111111111,2.7001216,16.11111111111111,True,0,1,0,0
0.0,26.666666666666668,17.22222222222222,3.7014912,9.444444444444446,True,0,0,1,0
0.0,21.666666666666668,11.666666666666666,2.7984704,10.000000000000002,False,0,1,0,0
3.302,15.555555555555555,11.11111111111111,4.202176,4.444444444444445,False,0,0,0,1
0.0,15.555555555555555,5.555555555555555,2.2977856,10.0,False,0,0,0,1
0.0,19.444444444444443,15.555555555555555,2.9996384,3.888888888888888,False,1,0,0,0
0.0,21.11111111111111,18.88888888888889,2.1994368,2.222222222222221,True,1,0,0,0
0.0,25.55555555555556,20.0,3.4019744000000003,5.555555555555557,True,1,0,0,0
0.0,23.88888888888889,13.88888888888889,3.2008064,10.0,False,1,0,0,0
0.0,21.11111111111111,13.88888888888889,2.9012896,7.222222222222221,False,0,1,0,0
0.0,28.33333333333333,18.88888888888889,3.0979872,9.444444444444445,True,0,0,1,0
0.0,20.55555555555556,17.77777777777778,3.79984,2.7777777777777786,True,1,0,0,0
0.0,18.88888888888889,10.0,4.6000416,8.88888888888889,False,0,1,0,0
0.0,20.0,14.444444444444445,3.5003232,5.555555555555555,True,1,0,0,0
0.0,20.55555555555556,7.222222222222222,2.6017728,13.333333333333336,False,0,0,0,1
0.0,16.11111111111111,10.555555555555555,3.8981888,5.555555555555555,False,1,0,0,0
0.0,22.22222222222222,11.11111111111111,2.2977856,11.11111111111111,False,1,0,0,0
0.0,22.22222222222222,17.22222222222222,4.202176,5.0,False,0,0,1,0
0.0,23.88888888888889,18.88888888888889,4.001008,5.0,True,0,0,1,0
0.0,23.88888888888889,8.88888888888889,1.6987519999999998,15.0,False,1,0,0,0
0.0,15.555555555555555,10.555555555555555,3.2991552,5.0,False,0,1,0,0
36.83,15.555555555555555,9.444444444444445,5.900928,6.111111111111111,False,1,0,0,0
0.0,22.22222222222222,12.22222222222222,1.9982688,10.0,False,0,0,0,1
30.988,20.0,11.11111111111111,3.79984,8.88888888888889,False,0,0,0,1
0.0,24.444444444444443,18.33333333333333,3.598672,6.111111111111111,False,0,0,1,0
0.0,22.22222222222222,16.666666666666668,3.5003232,5.555555555555554,False,0,0,1,0
0.0,21.11111111111111,16.11111111111111,3.0979872,5.0,True,0,0,1,0
0.0,18.88888888888889,11.11111111111111,3.79984,7.777777777777779,False,0,1,0,0
0.0,24.444444444444443,15.0,3.598672,9.444444444444445,False,0,0,1,0
0.0,24.444444444444443,17.77777777777778,2.9996384,6.666666666666664,False,0,0,1,0
0.0,16.11111111111111,7.777777777777778,2.1994368,8.333333333333332,False,0,0,0,1
0.0,26.666666666666668,18.33333333333333,2.6017728,8.333333333333336,True,0,0,1,0
0.0,23.33333333333333,17.77777777777778,3.598672,5.555555555555554,False,0,0,1,0
0.0,21.11111111111111,13.88888888888889,4.001008,7.222222222222221,False,0,0,1,0
0.0,23.88888888888889,12.22222222222222,3.79984,11.666666666666668,True,0,1,0,0
0.0,18.88888888888889,13.88888888888889,4.202176,5.0,False,0,1,0,0
0.0,20.55555555555556,14.444444444444445,4.001008,6.1111111111111125,True,0,1,0,0
0.0,22.77777777777778,10.0,4.0993568,12.77777777777778,True,0,1,0,0
0.0,23.88888888888889,10.0,3.0979872,13.88888888888889,False,0,0,0,1
0.0,26.666666666666668,8.88888888888889,1.89992,17.77777777777778,False,0,0,0,1
0.0,23.33333333333333,16.666666666666668,3.2991552,6.666666666666664,True,0,0,1,0
0.0,24.444444444444443,11.666666666666666,2.7001216,12.777777777777777,False,0,0,0,1
0.0,18.33333333333333,11.11111111111111,4.202176,7.222222222222221,False,0,0,0,1
0.0,13.88888888888889,6.666666666666667,3.0979872,7.222222222222222,False,0,0,0,1
0.0,24.444444444444443,19.444444444444443,3.7014912,5.0,False,0,0,1,0
0.0,23.33333333333333,16.666666666666668,3.7014912,6.666666666666664,False,0,0,1,0
0.0,21.666666666666668,8.333333333333334,3.2991552,13.333333333333334,False,0,0,0,1
0.254,18.33333333333333,12.22222222222222,4.001008,6.111111111111111,True,0,1,0,0
0.0,18.33333333333333,10.555555555555555,1.9982688,7.777777777777777,False,0,0,0,1
0.0,17.77777777777778,13.333333333333334,3.7014912,4.444444444444445,False,0,1,0,0
0.0,22.77777777777778,13.333333333333334,2.9012896,9.444444444444445,False,0,1,0,0
0.0,20.55555555555556,10.555555555555555,4.001008,10.000000000000002,False,0,0,1,0
0.0,18.33333333333333,11.666666666666666,2.6017728,6.666666666666666,False,0,0,0,1
0.0,27.77777777777778,19.444444444444443,3.0979872,8.333333333333336,True,0,0,1,0
0.0,17.77777777777778,12.77777777777778,8.399881599999999,5.0,False,1,0,0,0
0.0,18.88888888888889,12.77777777777778,4.6983904,6.111111111111111,False,0,1,0,0
0.0,22.77777777777778,16.666666666666668,3.7014912,6.111111111111111,True,0,0,1,0
0.0,22.22222222222222,16.11111111111111,3.598672,6.111111111111111,True,0,0,1,0
0.0,19.444444444444443,9.444444444444445,2.1994368,9.999999999999998,False,0,0,0,1
0.0,23.33333333333333,18.88888888888889,3.2008064,4.444444444444443,True,1,0,0,0
0.0,20.55555555555556,14.444444444444445,3.8981888,6.1111111111111125,False,0,1,0,0
0.0,23.33333333333333,15.555555555555555,3.79984,7.777777777777777,True,0,0,1,0
0.0,23.33333333333333,18.33333333333333,4.0993568,5.0,True,0,0,1,0
32.766,16.11111111111111,7.777777777777778,6.7994784,8.333333333333332,False,0,0,0,1
0.0,26.11111111111111,17.77777777777778,3.0979872,8.333333333333332,True,0,0,1,0
0.0,18.88888888888889,10.0,3.7014912,8.88888888888889,False,0,0,0,1
0.0,18.88888888888889,12.22222222222222,4.3988736,6.666666666666668,False,0,1,0,0
0.0,21.666666666666668,13.333333333333334,6.7994784,8.333333333333334,False,1,0,0,0
0.0,21.666666666666668,13.333333333333334,5.1990752,8.333333333333334,False,0,1,0,0
0.0,26.11111111111111,6.111111111111111,3.4019744000000003,20.0,False,0,0,0,1
0.0,15.0,6.666666666666667,2.9012896,8.333333333333332,False,0,0,0,1
0.0,21.666666666666668,8.333333333333334,2.9996384,13.333333333333334,False,0,0,0,1
0.0,22.22222222222222,17.22222222222222,4.001008,5.0,True,0,0,1,0
2.032,13.88888888888889,10.0,7.2018144,3.888888888888889,False,0,0,0,1
0.0,21.11111111111111,14.444444444444445,4.0993568,6.666666666666666,False,1,0,0,0
0.0,23.33333333333333,17.22222222222222,3.598672,6.111111111111111,True,0,0,1,0
0.0,24.444444444444443,18.88888888888889,4.001008,5.555555555555554,False,0,0,1,0
0.0,20.55555555555556,15.0,4.0993568,5.555555555555557,True,0,1,0,0
0.0,25.0,19.444444444444443,2.9996384,5.555555555555557,True,0,0,1,0
0.0,22.22222222222222,17.77777777777778,4.202176,4.444444444444443,False,0,0,1,0
0.0,22.22222222222222,6.666666666666667,2.2977856,15.555555555555554,False,0,0,0,1
0.0,31.11111111111111,12.77777777777778,2.4006048,18.33333333333333,False,0,0,0,1
0.0,20.0,13.88888888888889,4.6000416,6.111111111111111,False,0,1,0,0
0.0,21.11111111111111,7.777777777777778,2.101088,13.333333333333332,False,0,0,0,1
0.0,18.88888888888889,10.0,2.9996384,8.88888888888889,False,0,0,0,1
0.0,13.333333333333334,5.555555555555555,2.9996384,7.777777777777779,False,0,0,0,1
0.0,21.666666666666668,8.88888888888889,2.6017728,12.77777777777778,False,0,1,0,0
0.0,26.666666666666668,20.55555555555556,3.2008064,6.111111111111111,False,1,0,0,0
0.0,22.77777777777778,16.666666666666668,3.8981888,6.111111111111111,True,0,0,1,0
0.0,23.88888888888889,17.22222222222222,4.5016928,6.666666666666668,True,0,0,1,0
0.0,22.22222222222222,16.666666666666668,3.4019744000000003,5.555555555555554,False,0,0,1,0
0.0,13.88888888888889,5.555555555555555,3.79984,8.333333333333334,False,0,0,0,1
0.0,19.444444444444443,9.444444444444445,2.7984704,9.999999999999998,False,1,0,0,0
0.0,27.77777777777778,19.444444444444443,2.101088,8.333333333333336,False,1,0,0,0
0.0,18.33333333333333,13.333333333333334,4.202176,4.999999999999998,False,0,1,0,0
0.0,22.77777777777778,16.666666666666668,3.7014912,6.111111111111111,False,0,0,1,0
0.0,20.55555555555556,12.77777777777778,2.7984704,7.777777777777779,False,1,0,0,0
0.0,18.33333333333333,10.555555555555555,5.900928,7.777777777777777,False,0,1,0,0
0.0,31.666666666666668,21.11111111111111,3.5003232,10.555555555555555,False,0,0,1,0
0.0,31.11111111111111,20.55555555555556,3.2991552,10.555555555555554,True,0,0,1,0
0.0,22.77777777777778,11.11111111111111,4.0993568,11.666666666666668,False,0,1,0,0
0.0,23.33333333333333,15.555555555555555,2.9996384,7.777777777777777,False,1,0,0,0
0.0,21.666666666666668,17.22222222222222,3.598672,4.444444444444446,False,1,0,0,0
0.0,20.55555555555556,12.77777777777778,2.6017728,7.777777777777779,False,0,1,0,0
0.0,23.33333333333333,16.11111111111111,3.4019744000000003,7.222222222222221,True,0,0,1,0
0.0,22.77777777777778,16.11111111111111,5.498592,6.666666666666668,True,0,0,1,0
0.0,22.22222222222222,17.77777777777778,2.7001216,4.444444444444443,True,1,0,0,0
0.0,19.444444444444443,13.88888888888889,4.5016928,5.555555555555554,False,0,1,0,0
0.0,22.22222222222222,17.22222222222222,3.79984,5.0,True,0,0,1,0
0.0,22.77777777777778,17.77777777777778,3.7014912,5.0,False,0,0,1,0
0.0,27.22222222222222,8.333333333333334,2.6017728,18.88888888888889,True,0,0,0,1
0.0,28.88888888888889,20.0,3.0979872,8.88888888888889,False,1,0,0,0
0.0,18.33333333333333,12.77777777777778,4.3005248,5.555555555555554,False,0,0,1,0
0.0,23.88888888888889,17.22222222222222,3.5003232,6.666666666666668,True,0,0,1,0
0.0,25.55555555555556,17.22222222222222,3.2008064,8.333333333333336,True,1,0,0,0
0.0,32.77777777777778,19.444444444444443,2.7984704,13.333333333333336,False,1,0,0,0
0.0,21.11111111111111,14.444444444444445,3.598672,6.666666666666666,False,0,1,0,0
0.0,16.11111111111111,11.11111111111111,2.1994368,5.0,False,0,0,0,1
0.0,23.88888888888889,18.88888888888889,4.202176,5.0,False,0,0,1,0
0.0,19.444444444444443,12.22222222222222,2.9996384,7.222222222222221,False,0,1,0,0
0.0,21.666666666666668,16.11111111111111,2.4006048,5.555555555555557,False,1,0,0,0
0.0,27.22222222222222,11.11111111111111,2.4989536,16.11111111111111,False,0,0,0,1
0.0,18.88888888888889,10.555555555555555,2.9996384,8.333333333333334,False,0,0,0,1
0.0,17.77777777777778,11.11111111111111,4.001008,6.666666666666668,False,0,1,0,0
0.0,20.0,13.333333333333334,3.2008064,6.666666666666666,False,1,0,0,0
0.0,21.11111111111111,15.555555555555555,2.7001216,5.555555555555555,True,0,0,1,0
0.0,22.77777777777778,18.33333333333333,4.0993568,4.444444444444446,False,0,0,1,0
3.048,14.444444444444445,8.88888888888889,3.5003232,5.555555555555555,False,0,0,0,1
0.0,23.88888888888889,17.22222222222222,3.598672,6.666666666666668,False,1,0,0,0
0.0,20.55555555555556,13.88888888888889,3.4019744000000003,6.666666666666668,True,0,0,1,0
0.0,22.77777777777778,17.22222222222222,3.5003232,5.555555555555557,True,0,0,1,0
0.0,31.666666666666668,20.55555555555556,3.4019744000000003,11.11111111111111,True,0,0,1,0
0.0,16.666666666666668,9.444444444444445,4.001008,7.222222222222223,False,0,1,0,0
0.0,30.0,18.33333333333333,2.9996384,11.666666666666668,True,0,0,1,0
0.0,23.88888888888889,17.22222222222222,4.001008,6.666666666666668,False,1,0,0,0
0.0,28.33333333333333,12.22222222222222,2.7984704,16.11111111111111,False,0,0,0,1
0.0,24.444444444444443,18.88888888888889,3.5003232,5.555555555555554,True,0,0,1,0
0.0,26.11111111111111,11.666666666666666,3.79984,14.444444444444445,False,0,1,0,0
0.0,22.77777777777778,10.555555555555555,2.6017728,12.222222222222223,False,0,0,0,1
0.0,17.22222222222222,12.77777777777778,3.7014912,4.444444444444443,False,0,1,0,0
0.0,30.0,16.11111111111111,2.7984704,13.88888888888889,True,0,1,0,0
0.0,22.22222222222222,7.777777777777778,3.5003232,14.444444444444445,False,0,1,0,0
0.0,24.444444444444443,16.666666666666668,4.6000416,7.777777777777775,False,1,0,0,0
0.0,23.33333333333333,12.22222222222222,2.9996384,11.11111111111111,True,0,1,0,0
0.0,18.33333333333333,12.77777777777778,6.2987936,5.555555555555554,False,0,1,0,0
0.0,18.88888888888889,6.666666666666667,2.1994368,12.22222222222222,False,0,0,0,1
0.0,24.444444444444443,19.444444444444443,3.8981888,5.0,True,0,0,1,0
0.0,24.444444444444443,17.77777777777778,4.0993568,6.666666666666664,True,0,0,1,0
1.778,16.666666666666668,10.0,5.69976,6.666666666666668,False,0,1,0,0
0.0,17.77777777777778,8.88888888888889,2.7984704,8.88888888888889,False,0,0,0,1
0.0,21.11111111111111,11.11111111111111,2.4989536,10.0,False,1,0,0,0
0.0,21.11111111111111,14.444444444444445,2.4006048,6.666666666666666,False,1,0,0,0
0.0,21.666666666666668,8.333333333333334,1.9982688,13.333333333333334,False,0,0,0,1
0.0,15.555555555555555,6.666666666666667,2.9012896,8.88888888888889,False,0,1,0,0
0.0,22.22222222222222,16.666666666666668,3.0979872,5.555555555555554,True,1,0,0,0
0.0,20.0,15.0,3.8981888,5.0,True,0,1,0,0
0.0,19.444444444444443,14.444444444444445,3.598672,4.999999999999998,False,0,1,0,0
0.0,23.88888888888889,18.33333333333333,3.8981888,5.555555555555557,True,1,0,0,0
0.0,23.88888888888889,13.88888888888889,3.2008064,10.0,False,1,0,0,0
0.0,18.88888888888889,9.444444444444445,1.9982688,9.444444444444445,False,0,0,0,1
0.0,26.666666666666668,13.88888888888889,2.9996384,12.77777777777778,True,0,1,0,0
0.0,30.55555555555556,13.88888888888889,2.1994368,16.666666666666668,False,1,0,0,0
0.0,32.77777777777778,17.77777777777778,2.1994368,15.0,False,1,0,0,0
0.0,22.77777777777778,17.77777777777778,4.3988736,5.0,False,1,0,0,0
0.0,16.11111111111111,12.22222222222222,3.79984,3.888888888888889,False,0,0,0,1
0.0,15.555555555555555,12.22222222222222,3.2991552,3.333333333333334,False,0,1,0,0
0.0,16.11111111111111,11.11111111111111,2.9996384,5.0,False,0,0,0,1
0.0,18.88888888888889,9.444444444444445,2.7001216,9.444444444444445,True,0,0,0,1
0.0,15.0,10.0,4.0993568,5.0,False,0,1,0,0
0.0,21.666666666666668,16.11111111111111,3.79984,5.555555555555557,False,1,0,0,0
0.0,19.444444444444443,16.666666666666668,3.5003232,2.777777777777775,True,0,0,1,0
0.0,18.33333333333333,8.333333333333334,1.89992,9.999999999999998,False,1,0,0,0
0.0,22.77777777777778,17.22222222222222,3.4019744000000003,5.555555555555557,False,0,0,1,0
0.0,17.77777777777778,13.88888888888889,3.2008064,3.888888888888889,False,0,1,0,0
